# Program:featureCounts v1.6.2; Command:"featureCounts" "-T" "32" "-O" "-s" "1" "-t" "exon" "-a" "/scratch/Shares/clauset/Clauset_ABNexus/Counting/gtf_counts/data/PanCancer_IO_360_Probe_Exon_hg38.gtf" "-F" "GTF" "-o" "/scratch/Shares/clauset/Clauset_ABNexus/Counting/gtf_counts/out/RNAMatch4.18_str_gtf_matchedexons.txt" "/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_01_S10-018931A6_T_RSQ1.sorted.bam" "/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_02_S14-002474B2_T_RSQ1.sorted.bam" "/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_03_S21-024801A2_T_RSQ1.sorted.bam" "/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_04_S10-016783A2_T_RSQ1.sorted.bam" "/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_05_S22-010607B2_T_RSQ1.sorted.bam" "/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_06_S10-016752C1_T_RSQ1.sorted.bam" "/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_07_S10-017623A2_T_RSQ1.sorted.bam" "/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_08_S11-003355A1_T_RSQ1.sorted.bam" "/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_09_S11-012085C1_T_RSQ1.sorted.bam" "/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_10_S12-003590C5_T_RSQ1.sorted.bam" "/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_11_S12-008138A2_T_RSQ1.sorted.bam" "/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_12_S13-003620D2_T_RSQ1.sorted.bam" "/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_14_S13-008160A2_T_RSQ1.sorted.bam" "/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_15_S16-023867D1_T_RSQ1.sorted.bam" "/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_16_S16-007066C1_T_RSQ1.sorted.bam" "/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_17_S21-032280A2_T_RSQ1.sorted.bam" "/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_18_S13-009885J1_T_RSQ1.sorted.bam" "/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_19_S17-018143A2_T_RSQ1.sorted.bam" "/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_20_S13-019142C2_T_RSQ1.sorted.bam" "/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_21_S13-021353A4_T_RSQ1.sorted.bam" "/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_22_S14-012409D2_T_RSQ1.sorted.bam" "/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_23_S22-009274B7_T_RSQ1.sorted.bam" "/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_24_S21-028943A10_T_RSQ1.sorted.bam" "/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_25_S11-011709_T_RSQ1.sorted.bam" "/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_26_S12-011538_T_RSQ1.sorted.bam" "/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_27_S22-003884_T_RSQ1.sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_01_S10-018931A6_T_RSQ1.sorted.bam	/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_02_S14-002474B2_T_RSQ1.sorted.bam	/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_03_S21-024801A2_T_RSQ1.sorted.bam	/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_04_S10-016783A2_T_RSQ1.sorted.bam	/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_05_S22-010607B2_T_RSQ1.sorted.bam	/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_06_S10-016752C1_T_RSQ1.sorted.bam	/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_07_S10-017623A2_T_RSQ1.sorted.bam	/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_08_S11-003355A1_T_RSQ1.sorted.bam	/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_09_S11-012085C1_T_RSQ1.sorted.bam	/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_10_S12-003590C5_T_RSQ1.sorted.bam	/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_11_S12-008138A2_T_RSQ1.sorted.bam	/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_12_S13-003620D2_T_RSQ1.sorted.bam	/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_14_S13-008160A2_T_RSQ1.sorted.bam	/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_15_S16-023867D1_T_RSQ1.sorted.bam	/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_16_S16-007066C1_T_RSQ1.sorted.bam	/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_17_S21-032280A2_T_RSQ1.sorted.bam	/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_18_S13-009885J1_T_RSQ1.sorted.bam	/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_19_S17-018143A2_T_RSQ1.sorted.bam	/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_20_S13-019142C2_T_RSQ1.sorted.bam	/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_21_S13-021353A4_T_RSQ1.sorted.bam	/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_22_S14-012409D2_T_RSQ1.sorted.bam	/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_23_S22-009274B7_T_RSQ1.sorted.bam	/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_24_S21-028943A10_T_RSQ1.sorted.bam	/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_25_S11-011709_T_RSQ1.sorted.bam	/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_26_S12-011538_T_RSQ1.sorted.bam	/scratch/Shares/clauset/Clauset_ABNexus/RNAseq_flow_out/RNA_Matched_4.18/mapped/bams/BB24_27_S22-003884_T_RSQ1.sorted.bam
CSF1:NM_000757.5	chr1	109910848	109911062	+	215	17	24	86	30	40	27	30	32	15	23	22	77	9	34	17	10	12	34	30	9	29	22	16	10	39	43
COMP:NM_000095.2	chr19;chr19;chr19	18785964;18786238;18786531	18786146;18786291;18786650	-;-;-	357	10	35	394	72	596	0	1851	3477	21	49	665	197	123	210	14	2133	271	1443	2106	15	60	72	21	20	175	24
CD96:NM_005816.4	chr3;chr3	111623753;111624332	111623822;111624404	+;+	143	25	13	28	53	111	309	28	23	6	80	31	25	60	16	26	69	74	9	45	7	21	85	26	11	19	3
CSF2RB:NM_000395.2	chr22;chr22	36935350;36935629	36935441;36935687	+;+	151	36	23	26	37	136	215	34	20	21	186	43	226	89	21	37	65	42	21	53	26	41	53	51	11	46	26
CSF3:NM_000759.3	chr17	40016794	40017813	+	1020	18	7	18	3	25	2	2	5	0	35	4	1398	1	15	20	11	2	2	0	8	25	9	5	0	23	382
CPA3:NM_001870.2	chr3;chr3	148882504;148883612	148882595;148883815	+;+	296	147	28	152	117	202	116	168	74	9	305	45	131	15	21	109	353	23	50	198	67	211	110	170	15	408	258
CST2:NM_001322.2	chr20;chr20	23825209;23826432	23825323;23826729	-;-	413	6	0	0	12	14	0	11	29	208	6	44	20	0	30	2	18	1	36	85	3	4	3	2	3	6	2
CTLA4:NM_001037631.2	chr2	203870585	203870933	+	349	6	10	11	36	115	197	24	24	9	97	11	18	55	29	28	55	68	4	81	8	13	13	30	8	14	12
CTNNB1:NM_001098209.1	chr3;chr3	41234138;41235723	41234297;41235843	+;+	281	2753	1994	2699	3070	2006	1371	2611	3507	4518	2758	3459	3082	1825	3279	2608	3073	2624	5259	3380	2275	2346	2244	1895	3982	3215	3051
CDC25C:NM_001790.4	chr5;chr5	138290638;138291969	138290740;138292116	-;-	251	1	1	23	11	10	4	2	27	17	3	9	2	2	7	3	6	45	15	4	2	1	2	1	11	1	0
CTSW:NM_001335.3	chr11	65883507	65883741	+	235	40	26	28	61	131	164	43	34	10	127	34	36	116	180	50	25	51	10	61	15	44	49	23	18	35	4
CX3CL1:NM_002996.3	chr16	57382029	57385044	+	3016	317	259	117	190	156	53	598	182	74	420	85	686	47	778	331	116	96	117	176	217	277	333	246	259	870	413
CX3CR1:NM_001171171.1	chr3	39263493	39266518	-	3026	219	184	158	174	106	49	238	230	202	84	59	101	36	69	314	105	33	557	89	58	48	155	129	83	222	18
CXCL1:NM_001511.3	chr4	73870520	73871308	+	789	37	31	123	12	39	178	62	44	24	102	180	1559	62	107	86	23	46	38	27	20	80	33	43	181	41	56
CSF2:NM_000758.3	chr5;chr5	132073788;132074080	132073982;132074122	+;+	238	1	0	0	0	0	0	1	0	0	2	0	2	1	0	0	0	1	0	0	1	3	2	0	0	2	0
CSF1R:NM_005211.3	chr5;chr5	150077275;150078111	150077435;150078248	-;-	299	308	253	552	494	1043	666	711	626	350	740	700	403	256	411	425	768	406	419	809	164	398	431	401	305	537	356
CSF3R:NM_000760.3	chr1	36469155	36469257	-	103	54	81	49	37	64	38	63	51	25	387	35	595	29	53	153	85	34	31	81	27	276	128	121	38	153	197
CXCL12:NM_199168.3	chr10;chr10	44380762;44384944	44380880;44385097	-;-	273	1035	506	1583	1532	2545	1734	2700	1163	558	1506	1276	2050	253	1712	756	3060	145	860	1708	882	1311	1071	866	446	2817	1152
CTSS:NM_004079.3	chr1;chr1	150750005;150751780	150750171;150752008	-;-	396	715	376	691	759	1701	2454	834	754	466	4532	1486	2500	1812	628	1005	2414	1464	416	2163	284	952	1465	880	546	674	767
CXCL14:NM_004887.4	chr5	135570678	135571868	-	1191	92	20	140	5	560	180	234	141	12	52	33	161	14	2812	37	226	20	233	320	22	45	45	27	88	117	45
CXCL16:NM_001100812.1	chr17;chr17	4738407;4738781	4738490;4738920	-;-	224	379	272	559	291	434	185	321	901	716	914	546	543	587	838	440	654	514	811	709	215	565	342	363	394	215	357
CXCL11:NM_005409.4	chr4;chr4	76035046;76035215	76035119;76035342	-;-	202	1	12	32	269	57	30	43	60	52	236	73	6	116	35	10	160	144	32	92	11	1	20	41	51	3	6
CXCL5:NM_002994.4	chr4	73995641	73997655	-	2015	1	1	8	2	25	83	0	1	3	18	8	36	1	10	6	1	5	2	11	0	2	5	8	21	1	8
CXCL3:NM_002090.2	chr4	74036588	74037277	-	690	10	6	41	8	5	7	0	16	13	32	49	442	18	24	52	8	5	3	6	13	27	12	5	14	9	17
CXCL10:NM_001565.3	chr4;chr4	76022690;76023370	76022817;76023497	-;-	256	16	62	200	624	283	128	152	266	283	792	336	44	441	149	35	493	455	158	343	114	24	117	107	235	35	21
CXCL6:NM_002993.3	chr4	73836963	73837096	+	134	2	7	25	2	15	2	12	21	6	8	5	77	0	175	8	7	23	2	2	0	13	9	9	19	2	0
CXCL13:NM_006419.2	chr4;chr4	77607702;77610613	77607835;77610694	+;+	216	2	26	5	134	549	1334	13	56	17	702	21	10	68	171	1	166	431	13	97	7	8	22	68	11	12	4
CXCL8:NM_000584.3	chr4;chr4	73740568;73741541	73740722;73741677	+;+	292	81	38	416	81	75	6	25	53	172	1102	1203	8147	157	107	384	273	117	57	135	166	208	190	118	136	234	624
CXCL9:NM_002416.2	chr4	76001274	76003699	-	2426	5	18	58	365	502	370	108	202	15	755	363	20	799	192	7	372	1064	63	286	32	24	50	98	76	24	35
CXCR6:NM_006564.1	chr3	45946460	45948351	+	1892	135	134	175	238	286	394	149	120	86	342	198	145	252	292	223	195	223	88	192	130	148	223	156	141	172	67
CXCR2:NM_001557.3	chr2	218134776	218137251	+	2476	92	102	57	29	50	4	40	7	24	420	10	1527	5	5	157	37	24	6	20	12	264	153	162	13	227	247
CXCR4:NM_001008540.1	chr2	136114348	136116235	-	1888	1157	516	1473	1857	8067	18203	643	1272	4692	5752	1396	1835	1632	2009	1205	3861	2596	650	3142	701	1039	2698	1189	487	1004	1243
DAB2:NM_001244871.1	chr5	39376649	39377282	-	634	832	649	815	1112	1531	1187	1155	572	313	1427	1379	1567	445	411	715	1615	359	729	1339	518	847	841	736	533	1062	595
DDB2:NM_000107.2	chr11	47238799	47239217	+	419	101	109	40	82	64	123	79	75	41	112	107	27	32	42	119	54	65	45	92	84	95	87	80	70	144	82
DEFB134:NM_001302695.1	chr8	11993173	11994122	-	950	0	0	0	0	1	0	1	0	0	0	5	1	1	0	1	0	0	0	0	0	2	0	1	1	0	1
DEPTOR:NM_001283012.1	chr8	120049575	120050918	+	1344	789	551	371	993	473	127	542	365	52	571	517	210	239	1220	504	378	434	1061	485	657	334	614	540	474	530	476
DKK1:NM_012242.2	chr10;chr10	52314922;52316294	52315085;52316435	+;+	306	5	17	7	0	8	7	4	2	9	13	3	103	5	0	1	18	21	3	26	1	29	9	0	5	4	7
DLL1:NM_005618.3	chr6	170284918	170285135	-	218	120	106	72	42	183	215	64	33	49	74	33	87	11	90	180	96	12	15	55	100	90	133	116	41	77	172
DLL4:NM_019074.2	chr15;chr15	40931502;40932170	40931766;40932231	+;+	327	61	20	35	27	24	19	53	27	17	36	25	111	21	156	37	46	15	13	15	23	24	56	13	11	71	61
DNMT1:NM_001130823.2	chr19	10149852	10149968	-	117	162	96	206	165	142	277	105	291	164	206	153	111	85	144	176	131	174	59	135	104	154	164	149	135	168	201
COL4A5:NM_000495.4	chrX;chrX	108595508;108596997	108595601;108597068	+;+	166	391	210	216	135	95	14	278	137	415	209	94	100	64	211	364	148	61	113	133	232	263	302	355	231	343	531
CXCR3:NM_001142797.1	chrX	71615918	71617703	-	1786	56	23	25	102	270	384	59	65	16	149	81	71	185	57	55	98	75	13	89	33	35	107	39	25	56	15
CYBB:NM_000397.3	chrX	37803876	37804130	+	255	277	260	685	451	899	1419	452	461	296	1100	493	700	577	267	312	831	725	394	771	125	264	408	383	215	324	179
DTX3L:NM_138287.3	chr3	122568488	122570024	+	1537	1374	1004	2236	2630	1889	2549	1610	3568	5931	2964	1911	2587	2569	3191	1522	1768	4021	3327	1910	924	1707	1385	1431	2106	1192	1154
CXorf36:NM_024689.2	chrX	45200593	45200876	-	284	118	45	127	75	131	35	146	43	11	120	26	250	9	24	154	76	33	34	62	54	108	107	120	25	160	256
CTAG1B:NM_001327.2	chrX;chrX;chrX;chrX	154585132;154586151;154618138;154618949	154585475;154586286;154618273;154619282	+;+;+;+	950	0	0	1	0	0	0	2	24	2	1	55	0	3	0	3	0	0	0	0	0	0	3	2	0	0	0
CLEC5A:NM_013252.2	chr7;chr7	141927356;141931719	141930218;141931826	-;-	2971	16	7	91	11	4	1	18	102	75	25	78	99	8	14	24	52	44	49	76	31	21	10	14	22	13	6
DPP4:NM_001935.3	chr2	162018728	162018850	-	123	42	49	23	74	30	69	12	5	77	74	140	46	68	150	84	68	31	14	65	55	28	34	62	95	19	32
DUSP5:NM_004419.3	chr10	110502720	110502869	+	150	253	193	436	253	389	150	99	134	360	1036	488	1353	670	611	421	220	91	65	487	198	356	244	166	282	158	505
EGFR:NM_005228.3	chr7	55191718	55191874	+	157	365	226	292	218	230	58	234	176	135	267	173	353	99	300	464	127	115	194	195	262	361	302	388	221	339	810
DUSP1:NM_004417.3	chr5	172768095	172769132	-	1038	8886	6433	5493	6283	6982	1545	5623	405	2763	10280	4660	14446	2724	2449	12501	7219	1178	1553	6286	9442	5927	7072	6939	2615	13353	22488
DTX4:NM_015177.1	chr11	59204675	59208588	+	3914	70	125	253	99	42	77	43	56	215	54	58	86	43	26	66	34	165	86	25	49	62	35	36	153	49	21
DUSP2:NM_004418.3	chr2	96143168	96144037	-	870	110	47	124	61	117	138	18	10	36	124	21	92	43	67	137	60	29	13	91	77	63	55	54	12	24	310
EIF4EBP1:NM_004095.3	chr8	38059903	38060365	+	463	46	39	149	73	89	48	69	89	27	49	68	97	42	87	44	95	102	227	86	33	28	33	70	71	76	38
EGR1:NM_001964.2	chr5	138466756	138469303	+	2548	51108	53318	41067	62757	34932	7779	44333	2157	21465	57574	20048	65811	11795	17256	109084	26041	2676	9733	23457	66874	21570	44465	54578	22772	91399	161741
ELOB:NM_007108.2	chr16	2771413	2772102	-	690	595	357	344	428	262	251	448	610	764	421	430	387	306	696	485	391	660	435	501	376	498	349	318	542	543	350
EDN1:NM_001955.2	chr6	12295961	12297194	+	1234	35	41	55	35	19	27	43	54	59	65	50	77	31	9	44	22	99	18	119	39	108	62	49	78	93	54
EIF5AL1:NM_001099692.1	chr10	79512532	79516440	+	3909	170	94	260	175	135	157	119	156	151	219	146	312	175	312	156	159	219	189	184	77	142	136	121	169	134	184
ENTPD1:NM_001098175.1	chr10	95864723	95864861	+	139	259	128	56	161	246	251	373	158	58	400	93	172	114	344	226	255	117	83	232	124	261	196	181	58	441	316
EGF:NM_001178130.2	chr4;chr4	109968970;109974702	109969119;109974807	+;+	256	35	13	6	29	3	21	5	2	7	34	11	3	23	103	15	4	15	7	5	9	16	6	15	5	39	14
EIF2B4:NM_001034116.1	chr2;chr2	27364717;27366758	27364898;27366936	-;-	361	328	252	325	292	243	276	289	299	389	403	368	327	193	372	338	214	280	415	301	253	374	279	317	349	355	293
ERBB2:NM_004448.2	chr17;chr17	39723537;39723911	39723660;39724010	+;+	224	894	528	682	486	244	57	584	1052	839	289	1216	304	3763	1436	887	301	1211	898	4708	513	620	645	678	1094	504	597
ENO1:NM_001428.3	chr1;chr1	8867116;8867987	8867250;8868057	-;-	206	1040	561	3867	1203	1228	1222	893	3929	1215	1530	1415	2350	3188	1145	810	1344	2676	4870	1567	741	1255	887	829	1777	840	1071
ESR1:NM_000125.2	chr6	152060990	152061124	+	135	1076	445	303	310	88	11	267	194	698	611	46	52	495	881	1421	66	517	469	87	554	704	659	1206	249	527	753
ERO1A:NM_014584.2	chr14	52666374	52666495	-	122	133	73	289	89	131	181	104	176	189	176	223	226	251	234	136	117	162	144	120	94	125	114	149	153	132	156
EPM2AIP1:NM_014805.3	chr3	36985042	36993131	-	8090	1921	1661	1287	2150	1129	2140	1233	1033	1091	1603	1134	957	900	2464	1659	807	1542	1257	1146	1564	1541	1435	1611	1732	1663	1443
EOMES:NM_001278182.1	chr3;chr3	27718734;27719359	27718893;27719481	-;-	283	10	15	39	99	103	352	46	45	6	125	74	30	104	34	29	78	106	22	82	12	48	70	53	14	44	2
EPCAM:NM_002354.2	chr2;chr2	47373462;47373807	47373570;47374048	+;+	351	1133	234	2779	426	581	2	613	3258	5730	218	1269	240	1421	6391	998	183	2739	3301	651	371	516	645	614	2680	7	76
F2RL1:NM_005242.4	chr5	76832689	76835315	+	2627	98	52	213	42	28	78	37	148	156	52	164	31	233	364	65	90	138	95	39	50	101	95	54	215	17	16
FADD:NM_003824.3	chr11	70206132	70207390	+	1259	131	81	181	170	115	170	149	220	204	147	169	129	255	383	110	108	203	185	127	89	174	109	113	161	152	49
FAM30A:NR_026800.2	chr14	105924335	105932642	+	8308	3	1	2	1	0	1	0	0	2	6	1	0	4	0	2	0	1	2	2	1	0	0	1	0	0	2
FANCA:NM_001018112.1	chr16;chr16	89805279;89808293	89805392;89808367	-;-	189	17	5	53	42	16	43	6	62	139	28	22	19	16	48	14	17	94	55	29	7	17	9	26	77	13	7
FAM124B:NM_001122779.1	chr2	224378697	224380208	-	1512	11	5	22	14	19	10	39	9	5	9	12	21	7	8	3	24	2	8	25	6	16	30	31	6	30	9
EZH2:NM_004456.4	chr7;chr7	148816683;148817221	148816778;148817391	-;-	267	40	48	164	97	97	145	51	168	152	112	112	121	63	146	59	46	185	143	65	32	54	42	41	188	37	37
EXO1:NM_006027.3	chr1;chr1	241853357;241857344	241853481;241857482	+;+	264	6	7	138	46	31	32	6	183	190	12	12	2	6	19	1	11	166	49	18	5	13	2	11	64	6	7
EIF2AK2:NM_001135652.2	chr2;chr2	37138508;37139630	37138585;37139757	-;-	206	525	340	551	790	513	466	483	880	1258	984	498	636	314	666	512	447	648	694	461	350	396	521	496	746	541	536
FCAR:NM_133278.2	chr19	54889648	54891420	+	1773	4	12	12	4	19	6	4	1	20	52	9	405	1	8	6	21	7	1	13	2	49	21	16	4	14	60
FAP:NM_004460.2	chr2;chr2	162226522;162242907	162226621;162242992	-;-	186	110	50	134	101	219	3	235	614	46	322	196	215	30	70	200	846	44	342	675	58	182	172	231	34	190	205
FBP1:NM_001127628.1	chr9;chr9	94617767;94620328	94617860;94620491	-;-	258	59	50	137	44	74	55	31	53	51	219	113	90	112	146	63	119	109	44	372	27	47	71	62	29	21	47
FCGR2B:NM_001002273.1	chr1;chr1	161677327;161677475	161677365;161678654	+;+	1219	13	18	120	78	124	164	39	76	15	174	139	55	76	48	12	152	61	46	98	6	48	37	13	39	26	27
FCN1:NM_002003.4	chr9	134903231	134910045	-	6815	151	159	64	37	115	86	140	25	29	619	122	1589	65	29	241	122	73	14	127	58	176	228	206	52	247	118
E2F3:NM_001243076.2	chr6	20490167	20493714	+	3548	53	25	121	79	45	71	52	78	163	79	60	108	79	219	33	53	202	147	88	29	76	30	36	89	36	50
FCGR3A/B:NM_000570.4	chr1	161629777	161630035	-	259	29	33	23	7	10	3	29	9	18	263	20	419	6	8	74	16	11	41	9	9	125	75	97	4	129	102
FGF18:NM_003862.2	chr5	171456538	171457626	+	1089	18	14	63	26	25	0	93	122	114	46	46	69	62	55	18	80	18	64	68	2	27	8	12	456	14	13
FCGRT:NM_004107.4	chr19	49526009	49526428	+	420	556	573	533	860	981	573	848	321	325	840	721	833	334	569	761	713	294	525	843	584	839	632	671	619	976	740
FGFR1:NM_001174064.1	chr8	38424508	38424699	-	192	2566	1802	1115	3085	1830	649	2840	1289	3003	3149	1799	4365	484	5389	2899	1629	320	4426	1880	2336	3548	2037	2220	2335	3277	5318
FGF13:NM_001139498.1	chrX	138614726	138632986	-	18261	95	69	55	123	51	69	110	22	190	43	51	108	17	55	106	35	30	29	66	73	84	59	74	47	315	97
FLT1:NM_002019.4	chr13	28466902	28467129	-	228	203	95	204	120	382	100	183	126	35	379	99	1149	62	92	253	226	61	94	148	195	273	203	289	68	191	1163
FLNB:NM_001164319.1	chr3	58170574	58172251	+	1678	686	502	600	504	300	308	374	372	350	481	392	454	373	553	472	211	515	275	285	428	660	358	399	423	642	485
FCRL2:NM_001159488.1	chr1	157770408	157770666	-	259	3	4	2	2	158	434	0	3	4	24	4	7	33	2	0	15	64	0	18	3	10	11	2	0	2	1
FGF9:NM_002010.2	chr13	21701189	21704498	+	3310	43	79	92	73	48	25	92	315	30	20	79	80	45	9	75	30	5	266	33	40	44	84	49	358	34	37
FOSL1:NM_005438.3	chr11	65892048	65893296	-	1249	54	72	56	53	69	3	25	86	26	613	72	4205	14	109	110	55	11	8	86	47	778	93	21	28	38	490
FPR3:NM_002030.4	chr19	51823738	51826190	+	2453	105	85	293	263	343	71	165	412	261	791	310	131	290	204	67	799	301	221	466	70	169	175	80	122	163	76
FPR1:NM_002029.3	chr19	51745171	51747005	-	1835	181	172	236	134	310	43	221	367	196	1621	277	5230	61	312	358	325	177	104	617	90	845	350	306	91	426	835
FYN:NM_002037.5	chr6	111660331	111661947	-	1617	533	273	220	318	454	798	301	250	656	469	215	447	83	316	545	293	245	121	408	317	462	447	464	306	307	500
FZD8:NM_031866.1	chr10	35638246	35642296	-	4051	379	143	226	208	139	148	446	69	168	287	133	350	54	73	214	149	53	123	211	177	242	203	195	148	706	375
FUT4:NM_002033.3	chr11	94543920	94549895	+	5976	154	157	105	131	186	253	166	130	209	237	176	120	100	146	193	144	87	114	240	175	253	162	130	105	326	158
FSTL3:NM_005860.2	chr19;chr19	677791;680273	677977;680489	+;+	404	78	77	36	66	45	24	85	35	20	112	164	141	25	22	125	37	21	38	107	132	162	52	51	42	121	240
FZD9:NM_003508.2	chr7	73433777	73436120	+	2344	7	2	7	1	4	2	8	4	5	2	7	9	6	9	6	6	0	6	2	1	6	5	6	1	8	8
GAS1:NM_002048.2	chr9	86944361	86947506	-	3146	507	700	223	449	564	115	857	238	254	319	468	354	74	53	501	1277	58	243	1092	468	603	465	630	159	1288	948
FCGR1A:NM_000566.3	chr1;chr1	149788365;149790053	149788617;149790338	+;+	539	20	8	35	19	25	3	17	48	50	67	50	88	45	53	16	74	25	30	54	3	18	12	8	26	7	6
FOXP3:NM_014009.3	chrX	49251663	49251765	-	103	5	10	5	38	45	124	7	14	7	46	10	7	10	24	12	27	62	8	55	5	12	16	7	13	9	2
CXCL2:NM_002089.1	chr4	74097039	74097771	-	733	377	192	394	133	275	661	144	47	135	405	463	4451	129	138	1155	212	31	35	97	292	348	262	251	52	415	822
FCGR2A:NM_021642.3	chr1;chr1	161505456;161505986	161505552;161506007	+;+	119	35	26	37	43	75	18	53	43	36	168	77	217	23	51	59	119	31	30	61	14	40	46	38	21	41	61
